C,epsilon,mae_avg,mse_avg,rmse_avg
0.46415888336127775,0.00035938136638046257,0.2028619776933908,0.08231599618470206,0.2841326643333278
0.46415888336127775,0.001291549665014884,0.20283602196677641,0.08230314898749622,0.28410357354601606
0.46415888336127775,0.004641588833612782,0.20278786082311048,0.0822832469916424,0.28403741891207546
0.46415888336127775,0.016681005372000592,0.2028803643790436,0.08238906710869338,0.28412788380768367
0.46415888336127775,0.05994842503189409,0.20200818062867992,0.08134876564572416,0.2822660870294585
0.46415888336127775,0.21544346900318845,0.20137833407501793,0.08333925834410069,0.28583140505462806
0.46415888336127775,0.7742636826811278,0.27651739020810906,0.13525239736789507,0.3656251276172343
0.46415888336127775,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.46415888336127775,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
2.154434690031882,0.0001,0.2037384669623416,0.0740613654640442,0.27024873967606916
2.154434690031882,0.00035938136638046257,0.20373245665798323,0.07405761230696281,0.27024135426658735
2.154434690031882,0.001291549665014884,0.20368122399966407,0.07403537097000165,0.2702009716386057
2.154434690031882,0.004641588833612782,0.20349110407161483,0.07393685328875789,0.2700183764075829
2.154434690031882,0.016681005372000592,0.20306760660678091,0.0735775896084489,0.26933436108274095
2.154434690031882,0.05994842503189409,0.20177825404377198,0.072895768161516,0.2679029391185689
2.154434690031882,0.21544346900318845,0.20116694066133928,0.07432263454596533,0.27040626258521516
2.154434690031882,0.7742636826811278,0.27065874446202576,0.12557215190444354,0.35188832168045214
2.154434690031882,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
2.154434690031882,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
10.0,0.0001,0.2231207744641654,0.08699859608276975,0.2926076582789596
10.0,0.00035938136638046257,0.22308996251497767,0.08697769449711408,0.2925712556230169
10.0,0.001291549665014884,0.22299850324172735,0.08689564418135245,0.2924281773686137
10.0,0.004641588833612782,0.22268109366856326,0.08661782129173394,0.29194717834668776
10.0,0.016681005372000592,0.2213943637437626,0.08556183401504143,0.2901203581260113
10.0,0.05994842503189409,0.21587535686537965,0.0820169473263267,0.28403316664755845
10.0,0.21544346900318845,0.20743063670696865,0.07751557742470043,0.2765259082920177
10.0,0.7742636826811278,0.27065874446202576,0.12557215190444354,0.35188832168045214
10.0,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
10.0,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
46.41588833612773,0.0001,0.24940729798114303,0.10676431580652564,0.3240411698212199
46.41588833612773,0.00035938136638046257,0.2493425284410713,0.10670848503633143,0.323955623426052
46.41588833612773,0.001291549665014884,0.2490857507989716,0.10650985018697716,0.32365120368858513
46.41588833612773,0.004641588833612782,0.2481936770475206,0.1057701984756629,0.3225212430620298
46.41588833612773,0.016681005372000592,0.24504676962554725,0.10314768547779085,0.3185435432674126
46.41588833612773,0.05994842503189409,0.2344765261773775,0.09470656889793354,0.3053772358292497
46.41588833612773,0.21544346900318845,0.21546245427010402,0.0827432125575988,0.28621511361169594
46.41588833612773,0.7742636826811278,0.27065874446202576,0.12557215190444354,0.35188832168045214
46.41588833612773,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
46.41588833612773,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
215.44346900318823,0.0001,0.2578597118128032,0.11447195676962338,0.3357868623100277
215.44346900318823,0.00035938136638046257,0.2577598644689529,0.1143890347650414,0.33566462345886217
215.44346900318823,0.001291549665014884,0.2574589155700516,0.11412771299758584,0.3352807899724067
215.44346900318823,0.004641588833612782,0.2563516225432632,0.11319579612981971,0.33391372441695066
215.44346900318823,0.016681005372000592,0.25238357172928644,0.10992169234631921,0.32908771780588225
215.44346900318823,0.05994842503189409,0.23987816298913192,0.0997039338923671,0.3135568554415554
215.44346900318823,0.21544346900318845,0.21546245427010402,0.0827432125575988,0.28621511361169594
215.44346900318823,0.7742636826811278,0.27065874446202576,0.12557215190444354,0.35188832168045214
215.44346900318823,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
215.44346900318823,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
1000.0,0.0001,0.2578597118128032,0.11447195676962338,0.3357868623100277
1000.0,0.00035938136638046257,0.2577598644689529,0.1143890347650414,0.33566462345886217
1000.0,0.001291549665014884,0.2574589155700516,0.11412771299758584,0.3352807899724067
1000.0,0.004641588833612782,0.2563516225432632,0.11319579612981971,0.33391372441695066
1000.0,0.016681005372000592,0.25238357172928644,0.10992169234631921,0.32908771780588225
1000.0,0.05994842503189409,0.23987816298913192,0.0997039338923671,0.3135568554415554
1000.0,0.21544346900318845,0.21546245427010402,0.0827432125575988,0.28621511361169594
1000.0,0.7742636826811278,0.27065874446202576,0.12557215190444354,0.35188832168045214
1000.0,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
1000.0,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
